lead_id,campaign_id,client_id,created_date,status,lead_score,city,acquisition_channel
LED02255,CAM0495,CLT035,2023-10-11,contacted,98,Makassar,Google
LED02256,CAM0080,CLT042,2023-11-20,contacted,77,Yogyakarta,Facebook
LED02257,CAM0115,CLT019,2023-11-03,contacted,83,Bekasi,Google
LED02258,CAM0479,CLT045,2024-10-14,converted,98,Jakarta,
LED02259,CAM0225,CLT019,2023-06-06,converted,35,Tangerang,Instagram
LED02260,CAM0204,CLT001,2023-08-15,new,33,Depok,
LED02261,CAM0155,CLT040,2023-08-21,contacted,36,Bekasi,Email
LED02262,CAM0500,CLT019,2023-01-14,new,67,Depok,
LED02263,CAM0181,CLT025,2022-11-24,qualified,34,Surabaya,Facebook
LED02264,CAM0071,CLT014,2023-08-17,qualified,72,Depok,TikTok
LED02265,CAM0058,CLT039,2023-05-16,lost,72,Bogor,Google
LED02266,CAM0415,CLT012,2022-11-01,contacted,81,Tangerang,Google
LED02267,CAM0060,CLT010,2022-05-20,converted,75,Semarang,Google
LED02268,CAM0207,CLT020,2022-03-29,converted,48,Bekasi,Email
LED02269,CAM0154,CLT034,2024-08-20,new,74,Malang,TikTok
LED02270,CAM0115,CLT019,2023-11-09,contacted,25,Balikpapan,TikTok
LED02271,CAM0396,CLT024,2024-08-13,contacted,63,Denpasar,Facebook
LED02272,CAM0259,CLT032,2024-01-16,qualified,47,Bekasi,TikTok
LED02273,CAM0119,CLT024,2022-03-31,converted,100,Medan,Facebook
LED02274,CAM0058,CLT039,2023-05-18,contacted,75,Semarang,Instagram
LED02275,CAM0125,CLT024,2023-02-17,converted,23,Denpasar,Google
LED02276,CAM0448,CLT031,2022-04-23,new,78,Bekasi,
LED02277,CAM0011,CLT038,2022-04-24,qualified,4,Jakarta,
LED02278,CAM0060,CLT010,2022-05-20,new,43,Medan,Instagram
LED02279,CAM0313,CLT002,2023-11-11,contacted,26,Denpasar,Email
LED02280,CAM0143,CLT013,2022-08-02,converted,10,Medan,
LED02281,CAM0342,CLT039,2022-03-22,new,93,Tangerang,
LED02282,CAM0222,CLT017,2023-02-17,qualified,59,Bogor,Google
LED02283,CAM0357,CLT004,2024-04-08,contacted,78,Bekasi,Email
LED02284,CAM0058,CLT039,2023-04-29,qualified,4,Denpasar,Email
LED02285,CAM0253,CLT035,2023-01-19,converted,30,Denpasar,Email
LED02286,CAM0252,CLT041,2022-10-24,new,16,Jakarta,TikTok
LED02287,CAM0458,CLT011,2024-08-09,lost,24,Denpasar,
LED02288,CAM0180,CLT050,2024-02-20,converted,47,Tangerang,
LED02289,CAM0457,CLT031,2022-12-08,converted,35,Balikpapan,Facebook
LED02290,CAM0207,CLT020,2022-03-25,qualified,97,Depok,
LED02291,CAM0209,CLT007,2023-05-09,converted,21,Malang,Facebook
LED02292,CAM0500,CLT019,2023-01-10,qualified,15,Depok,
LED02293,CAM0198,CLT048,2024-05-24,converted,87,Makassar,TikTok
LED02294,CAM0118,CLT002,2024-06-21,lost,1,Palembang,TikTok
LED02295,CAM0347,CLT013,2022-05-26,qualified,71,Bogor,Website
LED02296,CAM0316,CLT041,2023-03-15,converted,5,Balikpapan,Instagram
LED02297,CAM0430,CLT026,2024-09-30,contacted,26,Semarang,TikTok
LED02298,CAM0291,CLT007,2024-06-26,qualified,38,Palembang,Website
LED02299,CAM0120,CLT029,2022-11-02,qualified,7,Surabaya,TikTok
LED02300,CAM0214,CLT050,2023-08-08,new,85,Denpasar,TikTok
LED02301,CAM0458,CLT011,2024-08-30,converted,95,Semarang,Google
LED02302,CAM0306,CLT009,2023-07-21,converted,80,Medan,TikTok
LED02303,CAM0467,CLT049,2024-10-01,qualified,46,Palembang,Google
LED02304,CAM0366,CLT041,2023-07-30,contacted,41,Depok,Google
LED02305,CAM0021,CLT005,2023-12-14,contacted,47,Yogyakarta,
LED02306,CAM0247,CLT011,2023-04-28,contacted,72,Bogor,Instagram
LED02307,CAM0158,CLT019,2022-07-24,lost,41,Balikpapan,TikTok
LED02308,CAM0127,CLT034,2022-06-21,converted,31,Makassar,Instagram
LED02309,CAM0460,CLT007,2022-05-04,contacted,99,Makassar,Instagram
LED02310,CAM0313,CLT002,2023-11-11,qualified,26,Bogor,Facebook
LED02311,CAM0315,CLT046,2022-08-18,qualified,93,Bekasi,Facebook
LED02312,CAM0071,CLT014,2023-08-31,qualified,95,Tangerang,Google
LED02313,CAM0025,CLT032,2025-01-22,contacted,61,Yogyakarta,Instagram
LED02314,CAM0255,CLT045,2022-11-09,new,12,Semarang,Google
LED02315,CAM0001,CLT029,2023-07-21,contacted,91,Medan,
LED02316,CAM0479,CLT045,2024-09-18,contacted,95,Balikpapan,
LED02317,CAM0082,CLT003,2022-06-20,qualified,58,Depok,Website
LED02318,CAM0340,CLT007,2023-10-03,contacted,51,Makassar,Google
LED02319,CAM0164,CLT012,2024-05-17,contacted,56,Bogor,TikTok
LED02320,CAM0021,CLT005,2023-12-29,contacted,63,Yogyakarta,Facebook
LED02321,CAM0470,CLT011,2022-02-05,converted,15,Semarang,Google
LED02322,CAM0353,CLT015,2023-08-05,new,37,Palembang,Website
LED02323,CAM0466,CLT017,2024-05-25,new,23,Depok,Instagram
LED02324,CAM0286,CLT044,2023-05-28,new,15,Depok,Website
LED02325,CAM0497,CLT048,2024-03-24,contacted,39,Tangerang,
LED02326,CAM0155,CLT040,2023-10-09,qualified,61,Yogyakarta,Email
LED02327,CAM0306,CLT009,2023-06-20,contacted,55,Bandung,Instagram
LED02328,CAM0155,CLT040,2023-08-27,contacted,84,Semarang,TikTok
LED02329,CAM0158,CLT019,2022-07-26,qualified,44,Jakarta,Facebook
LED02330,CAM0460,CLT007,2022-05-04,converted,88,Surabaya,Email
LED02331,CAM0228,CLT044,2023-05-13,contacted,93,Denpasar,Instagram
LED02332,CAM0491,CLT031,2024-02-22,qualified,8,Makassar,TikTok
LED02333,CAM0055,CLT003,2023-11-18,converted,77,Surabaya,Facebook
LED02334,CAM0135,CLT020,2023-01-10,new,15,Surabaya,Website
LED02335,CAM0107,CLT002,2022-06-01,qualified,83,Bekasi,Website
LED02336,CAM0310,CLT048,2024-03-25,converted,95,Yogyakarta,
LED02337,CAM0141,CLT004,2024-09-21,qualified,2,Semarang,TikTok
LED02338,CAM0397,CLT046,2022-09-07,lost,75,Bandung,TikTok
LED02339,CAM0431,CLT035,2022-10-25,converted,83,Semarang,TikTok
LED02340,CAM0071,CLT014,2023-08-17,qualified,5,Makassar,TikTok
LED02341,CAM0314,CLT004,2022-10-24,lost,39,Makassar,Email
LED02342,CAM0314,CLT004,2022-11-10,contacted,2,Yogyakarta,Facebook
LED02343,CAM0153,CLT031,2022-12-15,lost,56,Balikpapan,Facebook
LED02344,CAM0495,CLT035,2023-09-28,converted,1,Palembang,Email
LED02345,CAM0170,CLT049,2023-10-14,converted,24,Tangerang,
LED02346,CAM0038,CLT020,2024-02-06,new,58,Tangerang,
LED02347,CAM0496,CLT007,2023-04-19,contacted,33,Yogyakarta,TikTok
LED02348,CAM0424,CLT050,2022-05-20,qualified,42,Bogor,Website
LED02349,CAM0365,CLT010,2023-01-21,contacted,6,Tangerang,Google
LED02350,CAM0330,CLT006,2023-11-03,lost,26,Surabaya,Instagram
LED02351,CAM0366,CLT041,2023-07-17,qualified,56,Jakarta,Google
LED02352,CAM0482,CLT016,2023-12-24,contacted,80,Bekasi,
LED02353,CAM0442,CLT033,2024-04-15,new,27,Palembang,Facebook
LED02354,CAM0381,CLT030,2022-03-24,new,85,Bekasi,Website
LED02355,CAM0225,CLT019,2023-06-05,contacted,22,Balikpapan,Website
LED02356,CAM0139,CLT047,2023-01-07,qualified,32,Jakarta,Instagram
LED02357,CAM0246,CLT036,2024-07-02,converted,36,Malang,Google
LED02358,CAM0456,CLT026,2022-02-11,contacted,21,Jakarta,Facebook
LED02359,CAM0071,CLT014,2023-08-25,converted,12,Tangerang,Facebook
LED02360,CAM0195,CLT026,2023-10-21,new,11,Depok,Facebook
LED02361,CAM0315,CLT046,2022-08-03,converted,89,Palembang,
LED02362,CAM0220,CLT016,2024-03-23,new,39,Tangerang,Instagram
LED02363,CAM0497,CLT048,2024-01-23,converted,31,Balikpapan,
LED02364,CAM0038,CLT020,2024-02-16,contacted,91,Makassar,Google
LED02365,CAM0123,CLT008,2024-08-16,qualified,77,Makassar,TikTok
LED02366,CAM0118,CLT002,2024-07-04,qualified,35,Palembang,Facebook
LED02367,CAM0411,CLT040,2023-05-17,converted,68,Palembang,Facebook
LED02368,CAM0064,CLT015,2022-03-18,new,19,Palembang,TikTok
LED02369,CAM0392,CLT021,2022-05-08,lost,56,Balikpapan,Facebook
LED02370,CAM0163,CLT050,2023-05-07,converted,65,Semarang,Instagram
LED02371,CAM0104,CLT008,2022-03-21,qualified,54,Malang,Email
LED02372,CAM0314,CLT004,2022-11-12,qualified,44,Balikpapan,Instagram
LED02373,CAM0199,CLT037,2023-12-30,new,16,Bekasi,Website
LED02374,CAM0237,CLT036,2023-06-01,contacted,59,Denpasar,Website
LED02375,CAM0064,CLT015,2022-04-07,contacted,91,Malang,
LED02376,CAM0172,CLT046,2023-09-29,converted,15,Balikpapan,Email
LED02377,CAM0409,CLT010,2023-03-06,lost,74,Surabaya,
LED02378,CAM0382,CLT048,2022-04-12,contacted,6,Yogyakarta,Google
LED02379,CAM0198,CLT048,2024-05-06,qualified,77,Balikpapan,TikTok
LED02380,CAM0207,CLT020,2022-03-17,qualified,48,Palembang,Facebook
LED02381,CAM0198,CLT048,2024-06-06,qualified,8,Tangerang,
LED02382,CAM0430,CLT026,2024-09-05,converted,57,Malang,
LED02383,CAM0196,CLT020,2024-11-22,qualified,81,Makassar,TikTok
LED02384,CAM0289,CLT047,2022-11-09,qualified,48,Medan,Facebook
LED02385,CAM0408,CLT044,2023-08-24,new,19,Palembang,TikTok
LED02386,CAM0169,CLT012,2023-12-01,contacted,79,Jakarta,TikTok
LED02387,CAM0012,CLT012,2024-10-19,new,47,Bekasi,Google
LED02388,CAM0166,CLT034,2025-01-07,contacted,54,Makassar,Email
LED02389,CAM0155,CLT040,2023-08-08,qualified,87,Bekasi,Facebook
LED02390,CAM0201,CLT042,2022-03-24,converted,20,Semarang,Instagram
LED02391,CAM0209,CLT007,2023-05-23,contacted,22,Malang,Instagram
LED02392,CAM0252,CLT041,2022-11-09,qualified,3,Denpasar,Email
LED02393,CAM0176,CLT034,2024-10-01,new,63,Surabaya,Facebook
LED02394,CAM0392,CLT021,2022-06-14,qualified,37,Palembang,Instagram
LED02395,CAM0211,CLT010,2022-06-14,converted,14,Makassar,Google
LED02396,CAM0377,CLT008,2023-02-14,new,44,Tangerang,Google
LED02397,CAM0135,CLT020,2022-12-27,qualified,47,Balikpapan,Google
LED02398,CAM0245,CLT021,2022-06-10,contacted,72,Depok,TikTok
LED02399,CAM0120,CLT029,2022-11-04,qualified,62,Bogor,Email
LED02400,CAM0491,CLT031,2024-02-15,qualified,79,Semarang,Website
LED02401,CAM0431,CLT035,2022-10-23,contacted,75,Bandung,Email
LED02402,CAM0016,CLT049,2022-05-18,qualified,38,Yogyakarta,Instagram
LED02403,CAM0051,CLT050,2022-02-05,new,88,Makassar,Google
LED02404,CAM0330,CLT006,2023-11-04,lost,81,Bogor,
LED02405,CAM0340,CLT007,2023-10-06,converted,72,Denpasar,TikTok
LED02406,CAM0028,CLT025,2022-04-03,converted,86,Depok,Instagram
LED02407,CAM0236,CLT002,2022-12-05,qualified,65,Tangerang,Website
LED02408,CAM0203,CLT004,2024-09-19,new,48,Malang,
LED02409,CAM0432,CLT001,2022-11-03,contacted,14,Semarang,Instagram
LED02410,CAM0481,CLT044,2024-05-07,contacted,52,Medan,
LED02411,CAM0032,CLT044,2022-10-23,converted,87,Bogor,Email
LED02412,CAM0134,CLT032,2023-10-01,contacted,32,Makassar,TikTok
LED02413,CAM0347,CLT013,2022-05-01,contacted,86,Balikpapan,Email
LED02414,CAM0134,CLT032,2023-09-20,converted,22,Depok,Website
LED02415,CAM0044,CLT045,2022-09-09,qualified,67,Bandung,TikTok
LED02416,CAM0429,CLT033,2023-10-04,qualified,52,Yogyakarta,TikTok
LED02417,CAM0428,CLT035,2022-06-13,new,30,Medan,Website
LED02418,CAM0305,CLT016,2024-05-04,contacted,99,Denpasar,Email
LED02419,CAM0245,CLT021,2022-05-08,qualified,53,Medan,Email
LED02420,CAM0163,CLT050,2023-04-24,contacted,25,Malang,Website
LED02421,CAM0395,CLT039,2024-11-28,lost,53,Yogyakarta,TikTok
LED02422,CAM0247,CLT011,2023-05-05,converted,88,Bogor,Instagram
LED02423,CAM0327,CLT027,2023-07-28,qualified,35,Bekasi,Google
LED02424,CAM0334,CLT034,2024-09-20,contacted,85,Bandung,TikTok
LED02425,CAM0180,CLT050,2024-04-05,contacted,28,Malang,Website
LED02426,CAM0334,CLT034,2024-11-16,lost,42,Semarang,Instagram
LED02427,CAM0460,CLT007,2022-05-15,qualified,26,Bekasi,Facebook
LED02428,CAM0164,CLT012,2024-03-25,new,98,Jakarta,Website
LED02429,CAM0482,CLT016,2023-12-19,converted,99,Bekasi,Google
LED02430,CAM0221,CLT010,2023-09-07,qualified,9,Balikpapan,Website
LED02431,CAM0072,CLT012,2023-06-24,contacted,19,Yogyakarta,Website
LED02432,CAM0387,CLT050,2022-10-12,contacted,18,Surabaya,TikTok
LED02433,CAM0034,CLT020,2023-06-25,qualified,91,Tangerang,TikTok
LED02434,CAM0439,CLT015,2023-08-07,new,92,Bandung,Email
LED02435,CAM0118,CLT002,2024-07-02,qualified,91,Balikpapan,Google
LED02436,CAM0310,CLT048,2024-03-26,qualified,34,Malang,Instagram
LED02437,CAM0196,CLT020,2024-11-25,converted,87,Malang,Google
LED02438,CAM0252,CLT041,2022-11-07,converted,59,Tangerang,Google
LED02439,CAM0220,CLT016,2024-03-25,converted,46,Semarang,
LED02440,CAM0047,CLT045,2024-07-07,qualified,84,Denpasar,TikTok
LED02441,CAM0154,CLT034,2024-10-19,contacted,28,Denpasar,Google
LED02442,CAM0126,CLT036,2022-09-28,qualified,53,Bandung,
LED02443,CAM0153,CLT031,2022-12-04,qualified,33,Malang,
LED02444,CAM0143,CLT013,2022-06-22,new,20,Bandung,
LED02445,CAM0395,CLT039,2025-01-11,qualified,92,Bandung,TikTok
LED02446,CAM0495,CLT035,2023-09-30,new,42,Bandung,
LED02447,CAM0367,CLT049,2024-06-18,converted,86,Depok,Google
LED02448,CAM0013,CLT043,2023-12-20,qualified,31,Yogyakarta,Instagram
LED02449,CAM0190,CLT031,2023-09-28,new,34,Yogyakarta,Email
LED02450,CAM0104,CLT008,2022-02-26,lost,55,Denpasar,TikTok
LED02451,CAM0408,CLT044,2023-09-04,contacted,76,Bogor,Email
LED02452,CAM0411,CLT040,2023-04-11,lost,27,Tangerang,Facebook
LED02453,CAM0060,CLT010,2022-05-18,qualified,96,Malang,
LED02454,CAM0295,CLT013,2022-08-16,lost,5,Semarang,Instagram
LED02455,CAM0085,CLT042,2024-07-01,converted,35,Semarang,
LED02456,CAM0255,CLT045,2022-12-19,converted,75,Palembang,Google
LED02457,CAM0435,CLT004,2024-09-23,qualified,43,Palembang,Instagram
LED02458,CAM0075,CLT040,2022-08-29,new,79,Bekasi,Google
LED02459,CAM0240,CLT024,2022-08-28,new,41,Balikpapan,Facebook
LED02460,CAM0291,CLT007,2024-06-02,new,81,Makassar,Instagram
LED02461,CAM0275,CLT017,2024-05-11,new,10,Jakarta,TikTok
LED02462,CAM0353,CLT015,2023-08-06,new,71,Bekasi,
LED02463,CAM0253,CLT035,2022-12-29,contacted,59,Bandung,Facebook
LED02464,CAM0166,CLT034,2024-12-25,contacted,6,Medan,Facebook
LED02465,CAM0139,CLT047,2022-12-03,converted,37,Yogyakarta,
LED02466,CAM0457,CLT031,2022-10-31,contacted,45,Denpasar,TikTok
LED02467,CAM0490,CLT025,2024-01-13,contacted,12,Balikpapan,TikTok
LED02468,CAM0229,CLT005,2024-10-23,contacted,98,Surabaya,TikTok
LED02469,CAM0143,CLT013,2022-07-28,contacted,54,Makassar,Facebook
LED02470,CAM0081,CLT041,2022-06-22,new,81,Balikpapan,TikTok
LED02471,CAM0271,CLT019,2023-09-13,new,15,Jakarta,Google
LED02472,CAM0003,CLT008,2023-05-23,lost,56,Tangerang,Email
LED02473,CAM0284,CLT003,2022-11-06,qualified,60,Bandung,Google
LED02474,CAM0437,CLT007,2023-02-05,contacted,67,Bandung,
LED02475,CAM0483,CLT023,2023-07-30,qualified,26,Malang,Website
LED02476,CAM0102,CLT006,2022-12-03,qualified,74,Malang,Facebook
LED02477,CAM0127,CLT034,2022-06-25,converted,81,Palembang,Instagram
LED02478,CAM0211,CLT010,2022-06-24,qualified,90,Semarang,Website
LED02479,CAM0051,CLT050,2022-02-01,contacted,57,Bekasi,Instagram
LED02480,CAM0172,CLT046,2023-09-09,new,68,Yogyakarta,Email
LED02481,CAM0019,CLT030,2024-10-26,contacted,88,Medan,
LED02482,CAM0229,CLT005,2024-11-14,contacted,43,Bogor,Email
LED02483,CAM0069,CLT049,2024-06-17,new,5,Medan,
LED02484,CAM0047,CLT045,2024-08-09,new,70,Tangerang,Google
LED02485,CAM0019,CLT030,2024-12-05,contacted,78,Yogyakarta,
LED02486,CAM0107,CLT002,2022-05-06,qualified,32,Yogyakarta,Email
LED02487,CAM0231,CLT042,2024-04-10,lost,62,Bogor,Google
LED02488,CAM0437,CLT007,2023-02-24,converted,90,Palembang,TikTok
LED02489,CAM0034,CLT020,2023-05-28,converted,16,Denpasar,Google
LED02490,CAM0437,CLT007,2023-02-17,contacted,5,Depok,TikTok
LED02491,CAM0380,CLT050,2023-06-18,new,96,Medan,Instagram
LED02492,CAM0246,CLT036,2024-04-24,new,91,Bogor,Google
LED02493,CAM0497,CLT048,2024-03-27,contacted,29,Palembang,Email
LED02494,CAM0120,CLT029,2022-12-28,converted,58,Depok,Instagram
LED02495,CAM0481,CLT044,2024-06-17,qualified,14,Makassar,Website
LED02496,CAM0213,CLT004,2022-07-13,qualified,78,Bandung,Google
LED02497,CAM0289,CLT047,2022-11-16,contacted,31,Jakarta,Website
LED02498,CAM0432,CLT001,2022-11-08,new,45,Bogor,Email
LED02499,CAM0207,CLT020,2022-03-24,new,99,Tangerang,Website
LED02500,CAM0107,CLT002,2022-05-01,lost,76,Yogyakarta,TikTok
