spend_id,campaign_id,spend_date,impressions,clicks,conversions,spend_idr,cpm,cpc,ctr
SPD01850,CAM0307,2024-02-22,79565,673,29,1520316,19108,2259,0.0085
SPD01851,CAM0307,2024-02-26,188485,3368,63,2579823,13687,766,0.0179
SPD01852,CAM0307,2023-12-10,108125,2844,107,3995916,36956,1405,0.0263
SPD01853,CAM0307,2024-01-20,138398,1752,74,3706183,26779,2115,0.0127
SPD01854,CAM0307,2024-01-05,86087,1864,53,1502072,17448,806,0.0217
SPD01855,CAM0307,2023-12-10,25828,167,2,3965815,153547,23747,0.0065
SPD01856,CAM0307,2023-12-22,44145,1018,23,2883938,65329,2833,0.0231
SPD01857,CAM0307,2024-02-18,67719,1555,23,4831520,71347,3107,0.0230
SPD01858,CAM0307,2024-02-19,84310,2397,69,483838,5739,202,0.0284
SPD01859,CAM0308,2022-03-25,46033,679,8,2315455,50300,3410,0.0148
SPD01860,CAM0308,2022-03-26,53906,1364,66,2914382,54064,2137,0.0253
SPD01861,CAM0308,2022-03-30,39839,1011,38,2840636,71303,2810,0.0254
SPD01862,CAM0308,2022-04-19,153522,4099,183,1577234,10274,385,0.0267
SPD01863,CAM0308,2022-03-18,113999,835,19,552535,4847,662,0.0073
SPD01864,CAM0309,2022-11-27,67920,1210,25,1896641,27925,1567,0.0178
SPD01865,CAM0309,2022-12-16,52320,808,28,3076982,58811,3808,0.0154
SPD01866,CAM0309,2022-12-18,166186,2380,,4250006,25574,1786,0.0143
SPD01867,CAM0310,2024-04-24,136354,1369,50,4436088,32534,3240,0.0100
SPD01868,CAM0310,2024-03-23,144164,2128,71,1849712,12831,869,0.0148
SPD01869,CAM0310,2024-04-02,196698,4918,190,4789601,24350,974,0.0250
SPD01870,CAM0310,2024-03-24,146241,4375,93,350281,2395,80,0.0299
SPD01871,CAM0310,2024-04-01,159486,3297,95,3700105,23200,1122,0.0207
SPD01872,CAM0310,2024-05-04,126515,3523,67,2843917,22479,807,0.0278
SPD01873,CAM0310,2024-04-28,159899,1690,77,524726,3282,310,0.0106
SPD01874,CAM0311,2022-04-20,65154,1414,36,235945,3621,167,0.0217
SPD01875,CAM0311,2022-04-01,65088,391,10,3530111,54236,9028,0.0060
SPD01876,CAM0311,2022-02-27,117724,729,,2495414,21197,3423,0.0062
SPD01877,CAM0311,2022-04-02,148273,4225,,2768626,18672,655,0.0285
SPD01878,CAM0311,2022-04-17,162350,3503,116,4680271,28828,1336,0.0216
SPD01879,CAM0311,2022-04-10,149797,1825,35,3463390,23121,1898,0.0122
SPD01880,CAM0311,2022-04-03,195243,2580,46,3802911,19478,1474,0.0132
SPD01881,CAM0312,2024-10-03,91186,1930,20,1289491,14141,668,0.0212
SPD01882,CAM0312,2024-10-09,49308,1056,28,3777316,76607,3577,0.0214
SPD01883,CAM0313,2023-11-24,196145,1784,,2622449,13370,1470,0.0091
SPD01884,CAM0313,2023-11-30,147165,3280,42,1505004,10227,459,0.0223
SPD01885,CAM0313,2023-11-18,5872,169,,2465352,419849,14588,0.0288
SPD01886,CAM0313,2023-11-22,34719,837,25,4684481,134926,5597,0.0241
SPD01887,CAM0314,2022-11-01,138897,1118,23,898503,6469,804,0.0080
SPD01888,CAM0314,2022-10-29,29125,402,7,2299466,78952,5720,0.0138
SPD01889,CAM0314,2022-11-10,9778,271,13,924978,94598,3413,0.0277
SPD01890,CAM0315,2022-07-30,47543,411,17,4686304,98570,11402,0.0086
SPD01891,CAM0315,2022-08-07,130485,3885,93,3053643,23402,786,0.0298
SPD01892,CAM0315,2022-09-18,107046,2656,112,3576074,33407,1346,0.0248
SPD01893,CAM0315,2022-08-08,48915,477,19,761202,15562,1596,0.0098
SPD01894,CAM0315,2022-09-11,64441,1666,68,4876294,75671,2927,0.0259
SPD01895,CAM0315,2022-09-13,125023,1835,32,552024,4415,301,0.0147
SPD01896,CAM0316,2022-12-27,123727,1200,12,3325070,26874,2771,0.0097
SPD01897,CAM0316,2023-03-16,93794,1443,70,4087962,43584,2833,0.0154
SPD01898,CAM0316,2023-01-02,40148,1046,33,1177221,29322,1125,0.0261
SPD01899,CAM0316,2023-03-08,40591,683,21,3058026,75338,4477,0.0168
SPD01900,CAM0316,2023-01-07,168825,4266,151,2263912,13410,531,0.0253
SPD01901,CAM0316,2023-01-31,145792,3725,165,660643,4531,177,0.0256
SPD01902,CAM0316,2023-01-30,179279,5217,106,3384157,18876,649,0.0291
SPD01903,CAM0316,2023-01-11,78575,1060,13,4654034,59230,4391,0.0135
SPD01904,CAM0316,2023-02-07,24690,431,11,419343,16984,973,0.0175
SPD01905,CAM0317,2024-03-03,90918,874,,1352802,14879,1548,0.0096
SPD01906,CAM0317,2024-03-18,163048,3259,47,2416268,14819,741,0.0200
SPD01907,CAM0317,2024-04-03,92499,1198,39,861348,9312,719,0.0130
SPD01908,CAM0317,2024-02-28,17865,212,6,4740806,265368,22362,0.0119
SPD01909,CAM0317,2024-02-19,191859,3592,135,2693147,14037,750,0.0187
SPD01910,CAM0317,2024-03-20,177464,2207,88,541730,3053,245,0.0124
SPD01911,CAM0318,2022-03-27,115145,843,33,1348330,11710,1599,0.0073
SPD01912,CAM0318,2022-03-12,29724,853,12,4201173,141339,4925,0.0287
SPD01913,CAM0318,2022-03-10,128004,3230,46,1532169,11970,474,0.0252
SPD01914,CAM0318,2022-04-14,152112,4164,97,1752976,11524,421,0.0274
SPD01915,CAM0319,2024-10-19,170370,4311,168,1262513,7410,293,0.0253
SPD01916,CAM0319,2024-10-23,198426,5740,174,3621801,18253,631,0.0289
SPD01917,CAM0319,2024-10-13,183627,3318,138,1773283,9657,534,0.0181
SPD01918,CAM0319,2024-11-13,148540,1626,56,3458480,23283,2127,0.0109
SPD01919,CAM0320,2023-12-13,143354,1765,86,3652273,25477,2069,0.0123
SPD01920,CAM0320,2023-12-25,75611,848,12,3725095,49267,4393,0.0112
SPD01921,CAM0320,2023-12-21,174957,3522,,1161424,6638,330,0.0201
SPD01922,CAM0320,2024-01-09,159858,1563,23,1746506,10925,1117,0.0098
SPD01923,CAM0320,2023-12-04,180904,2029,39,2297118,12698,1132,0.0112
SPD01924,CAM0320,2023-11-24,196693,1338,65,2519861,12811,1883,0.0068
SPD01925,CAM0320,2023-12-03,155621,789,11,315426,2027,400,0.0051
SPD01926,CAM0320,2024-01-10,33037,447,7,1233846,37347,2760,0.0135
SPD01927,CAM0321,2022-01-14,90226,2655,81,2507409,27790,944,0.0294
SPD01928,CAM0321,2022-01-17,178832,1795,32,3162673,17685,1762,0.0100
SPD01929,CAM0322,2024-01-14,179550,4749,140,2497618,13910,526,0.0264
SPD01930,CAM0322,2024-02-14,17827,201,3,699896,39260,3482,0.0113
SPD01931,CAM0322,2024-02-17,142437,1741,78,1380259,9690,793,0.0122
SPD01932,CAM0322,2024-01-26,78224,737,21,4642542,59349,6299,0.0094
SPD01933,CAM0322,2023-12-29,158743,2597,49,1885472,11878,726,0.0164
SPD01934,CAM0322,2024-01-25,129999,3781,110,3875294,29810,1025,0.0291
SPD01935,CAM0322,2024-01-07,9494,232,5,4828385,508572,20812,0.0244
SPD01936,CAM0322,2024-02-24,173267,4912,190,4579090,26428,932,0.0283
SPD01937,CAM0322,2024-01-22,185855,1388,42,2802290,15078,2019,0.0075
SPD01938,CAM0323,2023-01-20,10321,67,0,2572410,249240,38394,0.0065
SPD01939,CAM0323,2023-01-01,69040,1653,53,4645285,67284,2810,0.0239
SPD01940,CAM0323,2022-12-23,169500,2953,47,364165,2148,123,0.0174
SPD01941,CAM0323,2023-01-10,185784,4503,106,4235081,22796,941,0.0242
SPD01942,CAM0323,2022-12-24,54118,417,16,2306947,42628,5532,0.0077
SPD01943,CAM0323,2023-01-03,158666,1584,69,4941372,31143,3120,0.0100
SPD01944,CAM0323,2023-01-14,30189,437,19,2923907,96853,6691,0.0145
SPD01945,CAM0323,2022-12-05,93119,1296,40,4336846,46573,3346,0.0139
SPD01946,CAM0324,2022-06-15,117937,3412,,839784,7121,246,0.0289
SPD01947,CAM0324,2022-06-07,153153,4196,187,1919323,12532,457,0.0274
SPD01948,CAM0324,2022-06-30,113097,2078,29,4801722,42457,2311,0.0184
SPD01949,CAM0324,2022-06-29,193332,1622,30,1012488,5237,624,0.0084
SPD01950,CAM0324,2022-06-03,72228,382,5,2552257,35336,6681,0.0053
SPD01951,CAM0324,2022-07-12,159304,4340,59,2185663,13720,504,0.0272
SPD01952,CAM0325,2024-02-10,36137,265,8,2223416,61527,8390,0.0073
SPD01953,CAM0325,2023-11-29,129783,2884,104,253323,1952,88,0.0222
SPD01954,CAM0325,2024-01-25,61717,1536,21,4425345,71704,2881,0.0249
SPD01955,CAM0325,2024-02-06,65117,1831,49,3127278,48026,1708,0.0281
SPD01956,CAM0325,2024-01-08,123582,2336,92,4995802,40425,2139,0.0189
SPD01957,CAM0325,2023-11-26,179928,2137,34,579200,3219,271,0.0119
SPD01958,CAM0325,2023-12-16,56342,1446,31,714013,12673,494,0.0257
SPD01959,CAM0325,2024-02-16,122825,1306,19,1912648,15572,1465,0.0106
SPD01960,CAM0325,2024-01-09,169398,4051,175,3822389,22565,944,0.0239
SPD01961,CAM0325,2023-12-13,185333,1219,35,263944,1424,217,0.0066
SPD01962,CAM0326,2024-06-18,103182,606,26,3726207,36113,6149,0.0059
SPD01963,CAM0326,2024-06-14,27236,656,10,1109658,40742,1692,0.0241
SPD01964,CAM0326,2024-07-05,65098,1464,56,4855655,74590,3317,0.0225
SPD01965,CAM0326,2024-07-11,160106,4398,217,4000502,24987,910,0.0275
SPD01966,CAM0327,2023-07-08,160784,2945,141,3764204,23412,1278,0.0183
SPD01967,CAM0327,2023-07-09,165156,4280,96,1996396,12088,466,0.0259
SPD01968,CAM0327,2023-08-13,10250,101,4,4099598,399961,40590,0.0099
SPD01969,CAM0327,2023-07-03,157411,1240,57,2127180,13514,1715,0.0079
SPD01970,CAM0327,2023-08-14,188571,3458,112,3510203,18615,1015,0.0183
SPD01971,CAM0327,2023-08-08,157217,3586,43,1708209,10865,476,0.0228
SPD01972,CAM0328,2022-11-28,65765,1642,19,4760638,72389,2899,0.0250
SPD01973,CAM0328,2022-11-13,68306,1261,,4604655,67412,3652,0.0185
SPD01974,CAM0329,2023-03-02,29520,339,5,1695773,57445,5002,0.0115
SPD01975,CAM0329,2023-02-14,117124,2021,31,2049753,17501,1014,0.0173
SPD01976,CAM0329,2023-03-07,171788,1242,34,3741019,21777,3012,0.0072
SPD01977,CAM0330,2023-10-04,198394,4762,177,3032677,15286,637,0.0240
SPD01978,CAM0330,2023-09-27,13678,330,13,403064,29468,1221,0.0241
SPD01979,CAM0330,2023-09-27,26924,351,14,880007,32685,2507,0.0130
SPD01980,CAM0330,2023-10-04,185343,1809,25,4721722,25476,2610,0.0098
SPD01981,CAM0330,2023-11-10,20007,493,16,1456405,72795,2954,0.0246
SPD01982,CAM0330,2023-11-08,87010,1259,58,2631536,30244,2090,0.0145
SPD01983,CAM0330,2023-10-31,73368,658,10,4729960,64469,7188,0.0090
SPD01984,CAM0331,2023-02-13,80283,1387,18,1674087,20852,1207,0.0173
SPD01985,CAM0331,2023-03-07,80753,1416,31,4133203,51183,2919,0.0175
SPD01986,CAM0331,2023-01-16,137944,2188,,609809,4421,279,0.0159
SPD01987,CAM0331,2023-01-14,178549,2059,49,3064618,17164,1488,0.0115
SPD01988,CAM0331,2023-01-19,99756,2304,36,3368554,33768,1462,0.0231
SPD01989,CAM0331,2023-02-19,37228,405,8,2111300,56713,5213,0.0109
SPD01990,CAM0331,2023-02-03,101879,2193,93,3348458,32867,1527,0.0215
SPD01991,CAM0332,2023-05-25,15976,300,,4140709,259183,13802,0.0188
SPD01992,CAM0332,2023-04-12,111622,1138,50,4883044,43746,4291,0.0102
SPD01993,CAM0332,2023-05-08,167028,2317,94,4610913,27606,1990,0.0139
SPD01994,CAM0332,2023-04-20,37968,251,2,1226853,32313,4888,0.0066
SPD01995,CAM0332,2023-05-04,71273,1844,59,4640003,65102,2516,0.0259
SPD01996,CAM0333,2024-04-27,73578,1518,67,1688517,22949,1112,0.0206
SPD01997,CAM0333,2024-07-06,129162,2255,69,3371631,26104,1495,0.0175
SPD01998,CAM0333,2024-05-21,143496,3041,59,749710,5225,247,0.0212
SPD01999,CAM0333,2024-05-15,187621,2814,109,4576533,24392,1626,0.0150
SPD02000,CAM0333,2024-07-09,174131,3785,99,1530373,8789,404,0.0217
SPD02001,CAM0333,2024-04-29,68626,1851,28,4631878,67495,2502,0.0270
SPD02002,CAM0333,2024-06-21,61065,464,9,4075245,66736,8783,0.0076
SPD02003,CAM0333,2024-05-02,107284,1318,33,3175238,29597,2409,0.0123
SPD02004,CAM0333,2024-06-13,81182,2164,,3582950,44135,1656,0.0267
SPD02005,CAM0333,2024-05-26,194038,4248,158,2664850,13734,627,0.0219
SPD02006,CAM0334,2024-09-23,196167,1094,,3364779,17153,3076,0.0056
SPD02007,CAM0334,2024-10-08,112791,2797,85,4648939,41217,1662,0.0248
SPD02008,CAM0334,2024-11-02,10896,264,6,4864823,446478,18427,0.0242
SPD02009,CAM0334,2024-11-02,140986,1333,31,1326202,9407,995,0.0095
SPD02010,CAM0334,2024-10-28,164932,4254,,3051531,18502,717,0.0258
SPD02011,CAM0334,2024-09-03,80942,1794,,2644241,32668,1474,0.0222
SPD02012,CAM0334,2024-09-29,58645,1636,66,3178488,54199,1943,0.0279
SPD02013,CAM0334,2024-09-23,142943,1635,62,3511151,24563,2147,0.0114
SPD02014,CAM0334,2024-09-27,42071,1058,,4014668,95426,3795,0.0251
SPD02015,CAM0334,2024-11-05,127277,2931,93,1866135,14662,637,0.0230
SPD02016,CAM0335,2024-12-24,160534,1169,34,1330003,8285,1138,0.0073
SPD02017,CAM0335,2025-01-14,173828,2272,102,491566,2828,216,0.0131
SPD02018,CAM0335,2024-12-03,26984,754,22,2946774,109204,3908,0.0279
SPD02019,CAM0335,2025-01-12,29984,496,13,4835123,161257,9748,0.0165
SPD02020,CAM0335,2025-01-30,7197,37,1,446610,62055,12071,0.0051
SPD02021,CAM0335,2025-02-07,32982,440,14,4594537,139304,10442,0.0133
SPD02022,CAM0335,2024-11-25,69064,1533,54,4372088,63305,2852,0.0222
SPD02023,CAM0335,2024-12-27,196171,2371,35,3685558,18787,1554,0.0121
SPD02024,CAM0335,2024-11-24,167806,3692,126,3100718,18478,840,0.0220
SPD02025,CAM0335,2024-12-11,20189,139,5,4612084,228445,33180,0.0069
SPD02026,CAM0336,2023-04-15,80192,619,11,4645027,57924,7504,0.0077
SPD02027,CAM0336,2023-04-09,94902,2462,99,3616504,38108,1469,0.0259
SPD02028,CAM0336,2023-03-22,49721,1261,23,4443399,89367,3524,0.0254
SPD02029,CAM0336,2023-03-19,24267,267,6,843780,34771,3160,0.0110
SPD02030,CAM0337,2023-06-18,71885,2037,90,2665817,37084,1309,0.0283
SPD02031,CAM0337,2023-06-21,141231,2599,30,3277243,23205,1261,0.0184
SPD02032,CAM0337,2023-07-23,10571,258,7,3517665,332766,13634,0.0244
SPD02033,CAM0337,2023-07-10,119129,3473,106,1005183,8438,289,0.0292
SPD02034,CAM0337,2023-06-20,38760,607,28,1818486,46917,2996,0.0157
SPD02035,CAM0337,2023-06-16,141382,3834,99,941383,6658,246,0.0271
SPD02036,CAM0338,2024-12-03,106262,940,21,1985544,18685,2112,0.0088
SPD02037,CAM0338,2024-12-12,51008,1233,29,636644,12481,516,0.0242
SPD02038,CAM0338,2025-01-24,138451,2596,37,4270741,30847,1645,0.0188
SPD02039,CAM0338,2025-01-23,152160,3211,59,4599758,30230,1433,0.0211
SPD02040,CAM0338,2025-01-02,81126,1926,,2230882,27499,1158,0.0237
SPD02041,CAM0338,2025-01-07,150366,770,21,1827970,12157,2374,0.0051
SPD02042,CAM0338,2025-01-12,83234,910,42,4634284,55678,5093,0.0109
SPD02043,CAM0338,2024-12-17,111812,687,17,1241337,11102,1807,0.0061
SPD02044,CAM0339,2024-05-01,31863,690,26,598385,18780,867,0.0217
SPD02045,CAM0339,2024-05-30,101532,3028,38,2627240,25876,868,0.0298
SPD02046,CAM0339,2024-05-16,155493,1484,,4000944,25731,2696,0.0095
SPD02047,CAM0339,2024-05-14,157803,3973,134,3729405,23633,939,0.0252
SPD02048,CAM0340,2023-10-27,155133,3909,141,4836371,31176,1237,0.0252
SPD02049,CAM0340,2023-10-30,163508,3922,145,4026901,24628,1027,0.0240
SPD02050,CAM0340,2023-08-20,141894,1757,43,3422054,24117,1948,0.0124
SPD02051,CAM0340,2023-10-29,154097,1726,24,378453,2456,219,0.0112
SPD02052,CAM0340,2023-10-12,86158,1657,73,1669043,19372,1007,0.0192
SPD02053,CAM0340,2023-09-02,33404,321,13,2669871,79927,8317,0.0096
SPD02054,CAM0340,2023-08-27,117689,1777,84,3621034,30768,2038,0.0151
SPD02055,CAM0340,2023-10-27,188416,1050,17,1187478,6302,1131,0.0056
SPD02056,CAM0340,2023-10-06,114498,3355,,3907675,34129,1165,0.0293
SPD02057,CAM0341,2024-08-31,61598,784,30,4562023,74061,5819,0.0127
SPD02058,CAM0341,2024-09-02,90400,1966,48,2246499,24851,1143,0.0217
SPD02059,CAM0342,2022-04-07,177296,4862,211,2588248,14598,532,0.0274
SPD02060,CAM0342,2022-03-21,95356,2765,40,1395009,14629,505,0.0290
SPD02061,CAM0342,2022-05-15,94480,543,22,3607712,38185,6644,0.0057
SPD02062,CAM0342,2022-05-05,147737,3237,66,4818884,32618,1489,0.0219
SPD02063,CAM0342,2022-05-08,155185,2243,28,2017241,12999,899,0.0145
SPD02064,CAM0342,2022-03-22,152270,2595,95,1422367,9341,548,0.0170
SPD02065,CAM0342,2022-04-14,143544,1843,86,1208192,8417,656,0.0128
SPD02066,CAM0343,2023-12-09,55342,1352,21,2806698,50716,2076,0.0244
SPD02067,CAM0343,2023-12-25,76277,1575,,447078,5861,284,0.0206
SPD02068,CAM0343,2023-12-03,130414,3104,,4510893,34589,1453,0.0238
SPD02069,CAM0343,2023-12-20,162389,2397,29,662639,4081,276,0.0148
SPD02070,CAM0343,2023-11-30,106498,1874,,1821793,17106,972,0.0176
SPD02071,CAM0343,2024-01-14,165403,2211,97,601949,3639,272,0.0134
SPD02072,CAM0344,2024-06-30,103354,1880,39,2658152,25719,1414,0.0182
SPD02073,CAM0344,2024-08-05,163999,1119,13,3620799,22078,3236,0.0068
SPD02074,CAM0344,2024-08-14,51449,1367,61,3918784,76168,2867,0.0266
SPD02075,CAM0344,2024-08-06,112776,2331,,3290036,29173,1411,0.0207
SPD02076,CAM0344,2024-07-10,172117,2064,,4354615,25300,2110,0.0120
SPD02077,CAM0344,2024-07-24,121049,2417,29,3966695,32769,1641,0.0200
SPD02078,CAM0345,2024-10-06,195322,2945,108,1350859,6916,459,0.0151
SPD02079,CAM0345,2024-11-02,10101,190,,4327984,428471,22779,0.0188
SPD02080,CAM0345,2024-12-08,129292,3629,178,4943098,38232,1362,0.0281
SPD02081,CAM0345,2024-12-05,22509,545,14,4595474,204162,8432,0.0242
SPD02082,CAM0345,2024-11-26,73891,493,8,2147105,29058,4355,0.0067
SPD02083,CAM0345,2024-09-30,39777,1147,44,1636536,41143,1427,0.0288
SPD02084,CAM0345,2024-10-14,95371,2660,76,863965,9059,325,0.0279
SPD02085,CAM0345,2024-11-17,7789,78,3,1052757,135159,13497,0.0100
SPD02086,CAM0345,2024-09-29,163053,1481,27,3739150,22932,2525,0.0091
SPD02087,CAM0346,2024-04-21,139557,4115,118,4781126,34259,1162,0.0295
SPD02088,CAM0346,2024-04-28,103561,831,10,4773375,46092,5744,0.0080
SPD02089,CAM0346,2024-04-24,85503,993,,1615104,18889,1626,0.0116
SPD02090,CAM0347,2022-06-05,89678,555,12,560720,6253,1010,0.0062
SPD02091,CAM0347,2022-05-05,118025,1402,27,1918744,16257,1369,0.0119
SPD02092,CAM0347,2022-06-11,70569,1820,57,1389280,19687,763,0.0258
SPD02093,CAM0347,2022-05-28,199226,4935,82,1765719,8863,358,0.0248
SPD02094,CAM0347,2022-05-03,8673,224,10,4698340,541720,20975,0.0258
SPD02095,CAM0348,2024-08-31,31827,659,31,3722105,116948,5648,0.0207
SPD02096,CAM0348,2024-08-29,155082,2892,85,3873631,24978,1339,0.0186
SPD02097,CAM0348,2024-09-06,116678,3111,133,2238678,19187,720,0.0267
SPD02098,CAM0348,2024-08-22,140082,1321,30,444586,3174,337,0.0094
SPD02099,CAM0348,2024-09-20,65006,1255,49,4334124,66673,3453,0.0193
SPD02100,CAM0348,2024-10-22,147763,3395,126,1198202,8109,353,0.0230
SPD02101,CAM0348,2024-10-05,130389,2934,139,2179291,16714,743,0.0225
SPD02102,CAM0348,2024-09-28,140863,3450,143,3262565,23161,946,0.0245
SPD02103,CAM0348,2024-08-08,103596,1918,,1633950,15772,852,0.0185
SPD02104,CAM0349,2024-07-13,63696,1320,21,3499715,54944,2651,0.0207
SPD02105,CAM0349,2024-07-25,8888,217,6,1079972,121509,4977,0.0244
SPD02106,CAM0349,2024-07-18,111151,2138,66,1661419,14947,777,0.0192
SPD02107,CAM0349,2024-07-06,154584,1309,63,530803,3434,406,0.0085
SPD02108,CAM0350,2022-08-09,159830,2933,56,4745431,29690,1618,0.0184
SPD02109,CAM0350,2022-07-23,148320,3960,59,516989,3486,131,0.0267
SPD02110,CAM0350,2022-07-26,13889,399,7,4748993,341925,11902,0.0287
SPD02111,CAM0350,2022-08-01,193531,3862,116,2648362,13684,686,0.0200
SPD02112,CAM0350,2022-08-15,39075,486,21,4496692,115078,9252,0.0124
SPD02113,CAM0350,2022-08-09,170023,1130,,3108996,18286,2751,0.0066
SPD02114,CAM0351,2023-05-05,169119,3152,133,500307,2958,159,0.0186
SPD02115,CAM0351,2023-05-05,29029,404,18,3569312,122957,8835,0.0139
SPD02116,CAM0351,2023-05-05,107366,1818,88,1766665,16455,972,0.0169
SPD02117,CAM0351,2023-04-08,166371,2711,35,732517,4403,270,0.0163
SPD02118,CAM0352,2024-09-20,169578,3661,126,4331147,25541,1183,0.0216
SPD02119,CAM0352,2024-09-09,147075,1286,59,4443004,30209,3455,0.0087
SPD02120,CAM0352,2024-09-12,193360,5054,76,4529502,23425,896,0.0261
SPD02121,CAM0353,2023-08-12,134474,4014,,4663919,34683,1162,0.0298
SPD02122,CAM0353,2023-08-27,183667,3326,58,2192140,11935,659,0.0181
SPD02123,CAM0353,2023-09-03,18597,416,15,3222895,173302,7747,0.0224
SPD02124,CAM0353,2023-09-05,104860,2431,68,521416,4972,214,0.0232
SPD02125,CAM0353,2023-07-21,181425,1473,46,3074201,16945,2087,0.0081
SPD02126,CAM0353,2023-09-03,75339,849,21,3505673,46532,4129,0.0113
SPD02127,CAM0353,2023-08-12,41793,577,12,2268838,54288,3932,0.0138
SPD02128,CAM0353,2023-08-04,184182,3373,70,3483178,18912,1033,0.0183
SPD02129,CAM0354,2024-04-21,56004,1044,34,1064887,19014,1020,0.0186
SPD02130,CAM0354,2024-05-06,111142,1012,,2950462,26547,2915,0.0091
SPD02131,CAM0354,2024-04-16,144733,3479,164,1692321,11693,486,0.0240
SPD02132,CAM0354,2024-05-06,106994,983,25,2059352,19247,2095,0.0092
SPD02133,CAM0354,2024-06-20,63266,859,32,1057489,16715,1231,0.0136
SPD02134,CAM0354,2024-04-21,137246,1050,26,415245,3026,395,0.0077
SPD02135,CAM0354,2024-06-14,133354,2396,114,4886588,36644,2039,0.0180
SPD02136,CAM0354,2024-05-04,9097,184,7,2610086,286917,14185,0.0202
SPD02137,CAM0354,2024-04-26,63774,330,11,4497569,70524,13629,0.0052
SPD02138,CAM0354,2024-06-05,24532,690,20,4262175,173739,6177,0.0281
SPD02139,CAM0355,2023-08-12,17291,172,4,2179862,126069,12674,0.0099
SPD02140,CAM0355,2023-08-19,14880,106,2,939936,63168,8867,0.0071
SPD02141,CAM0355,2023-08-22,81978,1339,30,1099445,13411,821,0.0163
SPD02142,CAM0355,2023-08-15,196085,1830,33,3718884,18966,2032,0.0093
SPD02143,CAM0355,2023-09-01,195799,5119,99,3775644,19283,738,0.0261
SPD02144,CAM0355,2023-08-30,88183,541,11,1455661,16507,2691,0.0061
SPD02145,CAM0356,2023-08-02,173640,4351,177,930958,5361,214,0.0251
SPD02146,CAM0356,2023-06-21,97762,922,28,1223525,12515,1327,0.0094
SPD02147,CAM0356,2023-08-02,160119,2897,99,1304229,8145,450,0.0181
SPD02148,CAM0356,2023-08-06,130308,673,13,4513890,34640,6707,0.0052
SPD02149,CAM0356,2023-07-22,151225,3994,65,1347979,8914,338,0.0264
SPD02150,CAM0356,2023-07-10,151120,3812,103,689635,4563,181,0.0252
SPD02151,CAM0357,2024-04-27,157978,2790,78,3909454,24747,1401,0.0177
SPD02152,CAM0357,2024-04-24,83289,2212,84,4479937,53788,2025,0.0266
SPD02153,CAM0357,2024-04-28,199196,5443,192,3739695,18774,687,0.0273
SPD02154,CAM0357,2024-04-30,88185,2177,46,4411342,50024,2026,0.0247
SPD02155,CAM0357,2024-04-15,84833,2455,119,3791224,44690,1544,0.0289
SPD02156,CAM0357,2024-04-28,11657,97,4,559661,48011,5770,0.0083
SPD02157,CAM0358,2024-04-27,85436,1222,43,2146908,25129,1757,0.0143
SPD02158,CAM0358,2024-04-17,66976,554,25,1170843,17482,2113,0.0083
SPD02159,CAM0358,2024-05-19,88198,593,,3051537,34599,5146,0.0067
SPD02160,CAM0358,2024-06-08,13857,250,6,1727976,124701,6912,0.0180
SPD02161,CAM0358,2024-04-20,79425,999,30,3413403,42976,3417,0.0126
SPD02162,CAM0358,2024-05-27,158730,3253,51,2062988,12997,634,0.0205
SPD02163,CAM0358,2024-06-01,122703,3370,130,2655078,21638,788,0.0275
SPD02164,CAM0359,2025-02-20,44244,1047,45,1606844,36318,1535,0.0237
SPD02165,CAM0359,2025-02-15,80474,823,25,1650171,20506,2005,0.0102
SPD02166,CAM0359,2025-03-09,32750,767,9,1879240,57381,2450,0.0234
SPD02167,CAM0359,2025-01-17,174121,901,12,3363816,19319,3733,0.0052
SPD02168,CAM0359,2024-12-31,28553,513,15,1910915,66925,3725,0.0180
SPD02169,CAM0359,2025-03-10,126421,1722,70,3589210,28391,2084,0.0136
SPD02170,CAM0359,2025-03-06,190117,1364,56,3136748,16499,2300,0.0072
SPD02171,CAM0359,2025-03-01,126703,1649,40,2428268,19165,1473,0.0130
SPD02172,CAM0360,2023-09-09,40564,587,27,2929940,72230,4991,0.0145
SPD02173,CAM0360,2023-08-29,167165,1212,53,4004848,23957,3304,0.0073
SPD02174,CAM0360,2023-09-06,177406,3343,85,4808483,27104,1438,0.0188
SPD02175,CAM0361,2022-07-13,193295,3090,88,731182,3783,237,0.0160
SPD02176,CAM0361,2022-07-31,185219,1921,74,2022592,10920,1053,0.0104
